employee_id,original_employee_id,manager_id,first_name,last_name,department,job_title,employee_status,hire_date,termination_date,years_of_service,gender,salary,employment_status,employee_type,education_level,performance_rating,work_location,date_of_birth,age,work_shift,job_required_skills,additional_employee_skills,employee_skills,job_required_certification,employee_certification,benefits_enrollment_clean,estimated_work_experience_years
E0503,7696,E0225,Larry,Carey,HR,"Nurse, adult",Terminated,9/15/2019,5/26/2025,5.7,Male,57542,Contractor,Temporary,Associate Degree,4,Lake Thomasview,1/27/1983,43,Second Shift,Employee Relations | Recruiting | Performance Management,Change Management,Employee Relations | Recruiting | Performance Management | Change Management,SHRM-CP,SHRM-CP,None,21
E0504,9989,E0221,Patricia,Sanchez,Engineering,"Engineer, building services",Terminated,8/29/2021,1/5/2026,4.4,Female,105419,Full-time,Contract,Associate Degree,2,Ashleyland,6/30/1967,59,Second Shift,Technical Design | Project Management | Problem Solving,Negotiation,Technical Design | Project Management | Problem Solving | Negotiation,Six Sigma Green Belt,None,Medical | Dental | Vision | Retirement,37
E0505,9449,E0154,Joseph,King,Marketing,Editorial assistant,On Leave,6/20/2023,,3.1,Male,107675,Part-time,Temporary,Bachelor's Degree,5,Patriciamouth,3/24/1967,59,Third Shift,Digital Marketing | Content Development | Market Research,Excel,Digital Marketing | Content Development | Market Research | Excel,Google Analytics Certification,Google Analytics Certification,Medical | Retirement,37
E0506,9374,E0453,Janice,Moore,Engineering,Software engineer,On Leave,1/27/2023,,3.5,Male,86166,Contractor,Regular,PhD,5,Joseview,1/1/1969,57,Third Shift,Technical Design | Project Management | Problem Solving,Coaching,Technical Design | Project Management | Problem Solving | Coaching,Six Sigma Green Belt,None,None,35
E0507,4810,E0441,Trevor,Mcmillan,Marketing,Industrial buyer,Active,7/1/2021,,5,Non-Binary,111721,Full-time,Contract,Bachelor's Degree,3,New Ronald,9/18/1958,67,Third Shift,Digital Marketing | Content Development | Market Research,Leadership,Digital Marketing | Content Development | Market Research | Leadership,Google Analytics Certification,Google Analytics Certification,Medical | Dental | Vision | Retirement,45
E0508,1038,E0943,Andrew,Juarez,Marketing,Exercise physiologist,On Leave,3/8/2019,,7.4,Female,116300,Part-time,Temporary,Associate Degree,5,South Cynthiamouth,12/1/1972,53,Second Shift,Digital Marketing | Content Development | Market Research,SQL,Digital Marketing | Content Development | Market Research | SQL,Google Analytics Certification,None,Medical | Retirement,31
E0509,5587,E0781,Whitney,Torres,HR,Trading standards officer,Active,3/26/2023,,3.3,Female,113519,Full-time,Contract,High School,4,Shaunchester,4/10/1960,66,Third Shift,Employee Relations | Recruiting | Performance Management,Technical Writing,Employee Relations | Recruiting | Performance Management | Technical Writing,SHRM-CP,SHRM-CP,Medical | Dental | Vision | Retirement,44
E0510,5215,E0202,Mary,Thompson,Engineering,"Solicitor, Scotland",Active,6/2/2020,,6.1,Male,117612,Part-time,Temporary,Associate Degree,2,Randallmouth,6/22/2005,21,Third Shift,Technical Design | Project Management | Problem Solving,Negotiation,Technical Design | Project Management | Problem Solving | Negotiation,Six Sigma Green Belt,None,Medical | Retirement,0
E0511,7701,E0335,Eric,Lambert,IT,"Engineer, aeronautical",Terminated,5/30/2023,6/28/2024,1.1,Non-Binary,118604,Part-time,Contract,PhD,1,East Erin,6/3/1973,53,First Shift,Technical Support | SQL | Cybersecurity,Public Speaking,Technical Support | SQL | Cybersecurity | Public Speaking,CompTIA A+,CompTIA A+,Medical | Retirement,31
E0512,3039,E0556,Douglas,Bates,HR,Clinical research associate,Terminated,9/20/2019,6/29/2025,5.8,Female,103561,Part-time,Contract,Associate Degree,1,Michealmouth,8/14/2001,24,Third Shift,Employee Relations | Recruiting | Performance Management,Leadership,Employee Relations | Recruiting | Performance Management | Leadership,SHRM-CP,None,Medical | Retirement,2
E0513,6216,E0404,Tracey,Fowler,Engineering,Hotel manager,Active,10/13/2023,,2.8,Non-Binary,60630,Part-time,Regular,Master's Degree,4,Lake Kimberly,12/5/1976,49,Second Shift,Technical Design | Project Management | Problem Solving,Public Speaking,Technical Design | Project Management | Problem Solving | Public Speaking,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Retirement,27
E0514,5282,E0521,Justin,Stewart,Marketing,Insurance account manager,On Leave,6/28/2023,,3,Female,103710,Contractor,Regular,PhD,4,Port Derrick,5/13/1986,40,Second Shift,Digital Marketing | Content Development | Market Research,Technical Writing,Digital Marketing | Content Development | Market Research | Technical Writing,Google Analytics Certification,None,None,18
E0515,1317,E0898,Ronald,Ramos,Engineering,Interior and spatial designer,Terminated,7/18/2020,10/26/2021,1.3,Female,84854,Part-time,Regular,Master's Degree,1,East Jacquelinefurt,11/22/1968,57,First Shift,Technical Design | Project Management | Problem Solving,Process Improvement,Technical Design | Project Management | Problem Solving | Process Improvement,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Retirement,35
E0516,5076,E0714,Shaun,Nielsen,HR,"Teacher, special educational needs",Terminated,4/10/2019,5/14/2026,7.1,Female,96601,Part-time,Contract,Master's Degree,2,Michaelshire,4/6/1970,56,First Shift,Employee Relations | Recruiting | Performance Management,Technical Writing,Employee Relations | Recruiting | Performance Management | Technical Writing,SHRM-CP,None,Medical | Retirement,34
E0517,2895,E0815,Thomas,Smith,Engineering,"Doctor, general practice",Active,9/11/2019,,6.8,Male,48971,Full-time,Regular,Associate Degree,3,South Andrew,5/28/1972,54,Second Shift,Technical Design | Project Management | Problem Solving,Leadership,Technical Design | Project Management | Problem Solving | Leadership,Six Sigma Green Belt,Six Sigma Green Belt,Medical | Dental | Vision | Retirement,32
E0518,4905,E0078,Christine,Smith,Marketing,Customer service manager,Active,10/19/2019,,6.7,Female,67141,Part-time,Temporary,Bachelor's Degree,2,New Kylestad,9/25/1999,26,Third Shift,Digital Marketing | Content Development | Market Research,Change Management,Digital Marketing | Content Development | Market Research | Change Management,Google Analytics Certification,None,Medical | Retirement,4
E0519,6056,E0554,Andrew,Turner,Finance,Forest/woodland manager,On Leave,11/1/2019,,6.7,Non-Binary,60318,Full-time,Contract,Master's Degree,2,Carriefort,4/27/1985,41,Second Shift,Financial Analysis | Budgeting | Excel,Coaching,Financial Analysis | Budgeting | Excel | Coaching,Financial Modeling Certification,Financial Modeling Certification,Medical | Dental | Vision | Retirement,19
E0520,3146,E0851,Brittany,Martin,Marketing,Emergency planning/management officer,Active,6/17/2020,,6.1,Non-Binary,78912,Full-time,Regular,High School,3,Lake Emily,8/31/1977,48,Third Shift,Digital Marketing | Content Development | Market Research,Presentation Skills,Digital Marketing | Content Development | Market Research | Presentation Skills,Google Analytics Certification,None,Medical | Dental | Vision | Retirement,26
E0521,5853,E0683,Jerry,Harrington,Marketing,Planning and development surveyor,On Leave,12/26/2021,,4.6,Female,117592,Part-time,Contract,Bachelor's Degree,5,East Kara,4/19/1995,31,Third Shift,Digital Marketing | Content Development | Market Research,Leadership,Digital Marketing | Content Development | Market Research | Leadership,Google Analytics Certification,Google Analytics Certification,Medical | Retirement,9
E0522,9418,E0084,Margaret,Cohen,Finance,Soil scientist,Terminated,5/14/2021,2/14/2023,1.8,Male,81305,Part-time,Temporary,Bachelor's Degree,3,Allenburgh,7/13/1979,47,First Shift,Financial Analysis | Budgeting | Excel,Leadership,Financial Analysis | Budgeting | Excel | Leadership,Financial Modeling Certification,None,Medical | Retirement,25
E0523,9149,E0006,Alexis,Summers,Engineering,Broadcast journalist,On Leave,11/25/2018,,7.6,Male,99467,Contractor,Regular,High School,1,New Jeremy,6/29/1983,43,Second Shift,Technical Design | Project Management | Problem Solving,Public Speaking,Technical Design | Project Management | Problem Solving | Public Speaking,Six Sigma Green Belt,Six Sigma Green Belt,None,21
E0524,8131,E0945,Madison,Smith,Engineering,"Surveyor, mining",Active,3/24/2021,,5.3,Non-Binary,52530,Full-time,Temporary,PhD,5,East Davidstad,10/11/1959,66,Second Shift,Technical Design | Project Management | Problem Solving,Conflict Resolution,Technical Design | Project Management | Problem Solving | Conflict Resolution,Six Sigma Green Belt,None,Medical | Dental | Vision | Retirement,44
E0525,2193,E0584,Angel,Anderson,Finance,Curator,Active,10/4/2023,,2.8,Male,47973,Part-time,Regular,Bachelor's Degree,5,Lake Emily,2/6/1960,66,Second Shift,Financial Analysis | Budgeting | Excel,Customer Service,Financial Analysis | Budgeting | Excel | Customer Service,Financial Modeling Certification,Financial Modeling Certification,Medical | Retirement,44
E0526,8546,E0164,Brandon,Glass,Marketing,Careers adviser,On Leave,12/11/2019,,6.6,Non-Binary,57083,Full-time,Regular,PhD,5,Kelseyside,10/8/2001,24,First Shift,Digital Marketing | Content Development | Market Research,Project Management,Digital Marketing | Content Development | Market Research | Project Management,Google Analytics Certification,None,Medical | Dental | Vision | Retirement,2
E0527,6120,E0013,Jessica,Gamble,IT,Advertising copywriter,Active,7/8/2020,,6,Female,93650,Full-time,Contract,Bachelor's Degree,3,Shirleymouth,2/17/1973,53,First Shift,Technical Support | SQL | Cybersecurity,Leadership,Technical Support | SQL | Cybersecurity | Leadership,CompTIA A+,CompTIA A+,Medical | Dental | Vision | Retirement,31
E0528,2631,E0546,Aimee,Schwartz,IT,Armed forces training and education officer,On Leave,10/25/2020,,5.7,Non-Binary,104346,Contractor,Regular,Associate Degree,4,South Darrell,4/17/1962,64,First Shift,Technical Support | SQL | Cybersecurity,Negotiation,Technical Support | SQL | Cybersecurity | Negotiation,CompTIA A+,None,None,42
E0529,7093,E0052,Sabrina,Crosby,IT,Airline pilot,Terminated,8/24/2021,6/12/2026,4.8,Male,73944,Contractor,Contract,Master's Degree,4,Rachaelbury,6/7/1998,28,Third Shift,Technical Support | SQL | Cybersecurity,Negotiation,Technical Support | SQL | Cybersecurity | Negotiation,CompTIA A+,CompTIA A+,None,6
E0530,1043,E0342,Mark,Pierce,Finance,Industrial buyer,Terminated,12/17/2022,11/20/2025,2.9,Non-Binary,68676,Full-time,Contract,High School,4,Pamelaland,1/7/1969,57,Second Shift,Financial Analysis | Budgeting | Excel,Data Analysis,Financial Analysis | Budgeting | Excel | Data Analysis,Financial Modeling Certification,None,Medical | Dental | Vision | Retirement,35
E0531,8250,E0353,Andrew,Navarro,Finance,"Engineer, building services",On Leave,4/12/2019,,7.3,Non-Binary,103648,Full-time,Contract,High School,2,New Stephanieside,5/26/2003,23,Second Shift,Financial Analysis | Budgeting | Excel,Leadership,Financial Analysis | Budgeting | Excel | Leadership,Financial Modeling Certification,Financial Modeling Certification,Medical | Dental | Vision | Retirement,1
E0532,7953,E0833,Joseph,Morales,Marketing,Economist,On Leave,4/22/2022,,4.2,Female,95689,Part-time,Regular,Master's Degree,4,Robertshire,5/9/1971,55,Third Shift,Digital Marketing | Content Development | Market Research,Process Improvement,Digital Marketing | Content Development | Market Research | Process Improvement,Google Analytics Certification,None,Medical | Retirement,33
E0533,8180,E0017,Amanda,Bond,IT,"Designer, furniture",Active,11/22/2018,,7.6,Female,54969,Part-time,Contract,Bachelor's Degree,4,New Marcus,12/4/1973,52,First Shift,Technical Support | SQL | Cybersecurity,Data Analysis,Technical Support | SQL | Cybersecurity | Data Analysis,CompTIA A+,CompTIA A+,Medical | Retirement,30
E0534,2419,E0197,Patricia,Salazar,IT,"Engineer, maintenance",On Leave,10/4/2019,,6.8,Male,49961,Part-time,Regular,Master's Degree,4,West Adamfort,4/22/1962,64,Third Shift,Technical Support | SQL | Cybersecurity,Project Management,Technical Support | SQL | Cybersecurity | Project Management,CompTIA A+,None,Medical | Retirement,42
E0535,7308,E0304,John,Jackson,HR,Museum/gallery curator,Terminated,10/22/2022,4/21/2026,3.5,Male,45174,Contractor,Temporary,PhD,3,West Jeffrey,4/19/1967,59,Second Shift,Employee Relations | Recruiting | Performance Management,Strategic Planning,Employee Relations | Recruiting | Performance Management | Strategic Planning,SHRM-CP,SHRM-CP,None,37
E0536,1481,E0393,Matthew,Sanchez,Finance,Health and safety adviser,On Leave,3/15/2019,,7.3,Non-Binary,95946,Contractor,Regular,High School,5,Joneshaven,9/15/1986,39,First Shift,Financial Analysis | Budgeting | Excel,Customer Service,Financial Analysis | Budgeting | Excel | Customer Service,Financial Modeling Certification,None,None,17
E0537,4329,E0172,Brenda,Holmes,Finance,"Buyer, retail",Terminated,10/15/2021,12/26/2022,1.2,Male,71246,Part-time,Temporary,Associate Degree,2,Amberfurt,8/6/1975,50,Second Shift,Financial Analysis | Budgeting | Excel,Customer Service,Financial Analysis | Budgeting | Excel | Customer Service,Financial Modeling Certification,Financial Modeling Certification,Medical | Retirement,28
E0538,2430,E0855,Arthur,Horn,HR,Geographical information systems officer,Terminated,12/24/2021,12/2/2022,0.9,Non-Binary,64380,Contractor,Temporary,Master's Degree,4,East Alexandra,1/11/1997,29,Third Shift,Employee Relations | Recruiting | Performance Management,Negotiation,Employee Relations | Recruiting | Performance Management | Negotiation,SHRM-CP,None,None,7
E0539,8223,E0244,James,Watson,Marketing,Corporate investment banker,Terminated,8/27/2021,10/31/2023,2.2,Non-Binary,46916,Full-time,Regular,High School,1,North Jacqueline,1/16/1974,52,Second Shift,Digital Marketing | Content Development | Market Research,Leadership,Digital Marketing | Content Development | Market Research | Leadership,Google Analytics Certification,Google Analytics Certification,Medical | Dental | Vision | Retirement,30
E0540,8565,E0128,Laura,Sanchez,Marketing,Hydrogeologist,Active,2/5/2023,,3.4,Female,59765,Contractor,Temporary,Master's Degree,2,Julieshire,2/8/1970,56,Third Shift,Digital Marketing | Content Development | Market Research,Conflict Resolution,Digital Marketing | Content Development | Market Research | Conflict Resolution,Google Analytics Certification,None,None,34
E0541,7916,E0261,Patrick,Davis,HR,Health physicist,On Leave,8/4/2022,,3.9,Female,92157,Full-time,Regular,Master's Degree,4,New Justin,3/19/1960,66,First Shift,Employee Relations | Recruiting | Performance Management,Excel,Employee Relations | Recruiting | Performance Management | Excel,SHRM-CP,SHRM-CP,Medical | Dental | Vision | Retirement,44
E0542,6842,E0195,Jacqueline,Velez,IT,Music therapist,Terminated,7/5/2020,5/27/2022,1.9,Non-Binary,106290,Contractor,Temporary,Bachelor's Degree,4,Kevinfurt,12/15/1960,65,Third Shift,Technical Support | SQL | Cybersecurity,Data Analysis,Technical Support | SQL | Cybersecurity | Data Analysis,CompTIA A+,None,None,43
E0543,6428,E0349,Jacob,Wilson,Engineering,Equities trader,On Leave,10/11/2020,,5.8,Male,73426,Contractor,Regular,Associate Degree,5,Michaelfort,12/21/1974,51,First Shift,Technical Design | Project Management | Problem Solving,Coaching,Technical Design | Project Management | Problem Solving | Coaching,Six Sigma Green Belt,Six Sigma Green Belt,None,29
E0544,1355,E0662,Jackson,Murphy,HR,Fine artist,On Leave,6/20/2023,,3.1,Female,109305,Contractor,Contract,Associate Degree,4,Katherinefort,11/5/1986,39,Third Shift,Employee Relations | Recruiting | Performance Management,Data Analysis,Employee Relations | Recruiting | Performance Management | Data Analysis,SHRM-CP,None,None,17
E0545,3771,E0889,Donald,Bishop,HR,"Production assistant, television",On Leave,7/17/2020,,6,Non-Binary,98614,Contractor,Contract,Master's Degree,2,Port Kyliechester,11/24/2002,23,Second Shift,Employee Relations | Recruiting | Performance Management,Excel,Employee Relations | Recruiting | Performance Management | Excel,SHRM-CP,SHRM-CP,None,1
E0546,3985,E0890,James,Mckenzie,IT,Music therapist,On Leave,2/1/2019,,7.4,Non-Binary,118901,Contractor,Regular,Bachelor's Degree,2,New Tinaport,5/26/1984,42,Second Shift,Technical Support | SQL | Cybersecurity,Conflict Resolution,Technical Support | SQL | Cybersecurity | Conflict Resolution,CompTIA A+,None,None,20
